cod_ibge,total_familias,renda_media_pc
4321469,11,396.1818181818182
4321477,48,437.25
4321493,23,490.5217391304348
4321501,303,336.46534653465346
4321600,501,334.85828343313375
4321626,26,790.7307692307693
4321634,14,805.0
4321667,65,285.2153846153846
4321709,139,456.76978417266184
4321808,302,556.2350993377484
4321832,36,387.5
4321857,95,513.1789473684211
4321907,214,462.16355140186914
4321956,99,406.06060606060606
4322004,115,390.42105263157896
4322103,33,331.4848484848485
4322152,64,286.375
4322186,22,458.59090909090907
4322202,416,324.9110576923077
4322301,84,515.1785714285714
4322327,56,340.0892857142857
4322343,29,695.3448275862069
4322376,33,218.96969696969697
4322400,3363,309.64763603925064
4322509,499,266.6312625250501
4322525,49,473.18367346938777
4322533,110,451.3363636363636
4322541,90,887.8777777777777
4322558,23,517.6521739130435
4322608,514,343.01556420233464
4322707,235,301.336170212766
4322806,133,613.203007518797
4322905,49,609.204081632653
4323002,5109,287.2203953807007
4323101,66,381.45454545454544
4323200,19,832.6315789473684
4323309,26,724.2307692307693
4323358,17,764.7647058823529
4323408,29,634.551724137931
4323457,65,182.06153846153848
4323507,35,698.1428571428571
4323606,13,804.1538461538462
4323705,29,316.3103448275862
4323754,53,278.2641509433962
4323804,146,422.64383561643837
5000203,220,367.75
5000252,115,410.7130434782609
5000609,1502,324.1691078561918
5000708,407,368.4226044226044
5000807,118,352.271186440678
5000856,184,445.4891304347826
5000906,180,395.53333333333336
5001003,362,333.03314917127074
5001102,1670,431.81676646706586
5001243,190,270.9736842105263
5001508,125,440.096
5001904,437,410.8924485125858
5002001,209,343.2200956937799
5002100,478,319.94351464435147
5002159,160,399.23125
5002209,270,394.0740740740741
5002308,211,341.7582938388626
5002407,321,403.5981308411215
5002605,333,508.009009009009
5002704,22712,487.88261711870376
5002803,106,352.27358490566036
5002902,393,505.7525510204082
5002951,320,495.5
5003108,92,347.29347826086956
5003157,322,229.2826086956522
5003207,4158,388.7835497835498
5003256,482,408.92116182572613
5003306,1645,458.4334346504559
5003454,198,455.9343434343434
5003488,261,296.8965517241379
5003504,129,582.3023255813954
5003702,5502,384.2115594329335
5003751,239,391.7615062761506
5003801,376,340.31117021276594
5003900,68,453.47058823529414
5004007,115,450.8
5004106,238,332.7563025210084
5004304,262,423.9503816793893
5004403,118,472.22033898305085
5004502,125,579.64
5004601,319,474.87147335423197
5004700,237,463.8185654008439
5004809,212,210.61320754716982
5004908,86,542.5697674418604
5005004,436,463.0183486238532
5005103,70,475.5
5005152,188,260.3582887700535
5005202,291,277.9656357388316
5005251,79,334.50632911392404
5005400,382,525.2434554973822
5005608,549,235.21675774134792
5005681,435,545.2965517241379
5005707,1712,519.1431074766355
5005806,314,315.04458598726114
5006002,301,395.4950166112957
5006200,1700,415.21294117647057
5006259,39,526.5897435897435
5006275,75,496.85333333333335
5006309,1389,453.11591072714185
5006358,286,276.65034965034965
5006408,171,366.4970760233918
5006606,3790,385.4749340369393
5006903,221,430.3212669683258
5007109,277,356.3393501805054
5007208,510,470.6294117647059
5007307,97,438.0
5007406,466,382.25321888412014
5007505,88,354.10227272727275
5007554,85,516.9058823529411
5007695,478,553.439330543933
5007703,146,457.17808219178085
5007802,107,485.0373831775701
5007901,1900,270.26526315789476
5007935,210,414.3333333333333
5007950,250,169.88
5007976,70,373.4428571428571
5008008,271,422.4280442804428
5008305,4104,384.1425438596491
5008404,135,507.56296296296296
5100102,82,410.6463414634146
5100201,377,545.684350132626
5100250,1607,460.301182327318
5100300,236,448.0720338983051
5100359,118,501.135593220339
5100409,246,326.6463414634146
5100508,216,403.4166666666667
5100607,169,333.9526627218935
5100805,135,455.9037037037037
5101001,87,451.14942528735634
5101209,30,428.4
5101258,274,337.7335766423358
5101308,174,434.18390804597703
5101407,310,362.3290322580645
5101605,99,271.6060606060606
5101704,480,341.3625
5101803,3250,461.86184615384616
5101852,187,454.70588235294116
5101902,222,361.97747747747746
5102504,3458,268.68102949681895
5102603,223,270.2242152466368
5102637,319,503.2131661442006
5102678,477,446.9392033542977
5102686,146,379.7328767123288
5102694,120,396.4166666666667
5102702,297,400.93265993265993
5102793,191,418.5235602094241
5102850,147,405.63945578231295
5103007,171,332.5672514619883
5103056,166,451.65060240963857
5103106,100,409.72
5103205,392,418.0969387755102
5103254,494,317.1417004048583
5103304,347,449.9279538904899
5103353,485,338.9587628865979
5103361,53,363.33962264150944
5103379,173,447.15606936416185
5103403,15300,498.5769934640523
5103437,100,458.59
5103452,147,360.61224489795916
5103502,307,425.1237785016287
5103601,184,418.04347826086956
5103700,180,362.52222222222224
5103809,61,519.7213114754098
5103858,101,283.33663366336634
5103908,122,311.39344262295083
5103957,74,436.8378378378378
5104104,452,333.5154867256637
5104203,236,387.3093220338983
5104500,71,458.07042253521126
5104526,57,481.859649122807
5104542,102,260.0
5104559,109,418.89908256880733
5104609,228,387.3201754385965
5104807,458,403.87336244541484
5104906,83,256.2530120481928
5105002,178,466.1179775280899
5105101,374,355.10427807486633
5105150,1312,456.1852134146341
5105176,133,378.7518796992481
5105200,222,497.2117117117117
5105234,105,298.8
5105259,1433,334.06629448709003
5105309,66,311.3787878787879
5105507,309,406.1326860841424
5105580,245,360.21632653061226
5105606,164,496.7987804878049
5105622,566,357.2349823321555
5105903,162,366.5925925925926
5106000,157,419.2929936305732
5106109,138,457.1159420289855
5106158,209,334.8421052631579
5106174,104,374.0480769230769
5106182,133,366.9398496240602
5106190,75,554.8666666666667
5106208,66,550.4242424242424
5106216,165,508.25454545454545
5106224,424,391.7570754716981
5106232,306,421.08496732026146
5106240,145,630.2896551724137
5106257,268,508.3880597014925
5106265,191,492.70680628272254
5106273,75,471.24
5106281,162,456.7962962962963
5106299,156,370.8525641025641
5106307,382,497.0130890052356
5106315,57,315.0877192982456
5106372,376,411.375
5106422,539,309.9814471243043
5106455,49,455.85714285714283
5106505,1473,274.2457569585879
5106653,192,542.984375
5106703,46,480.7826086956522
5106752,1380,396.7275362318841
5106778,245,407.0734693877551
5106802,66,568.1515151515151
5106828,191,369.86387434554973
5106851,75,351.97333333333336
5107008,411,330.2846715328467
5107040,2345,453.6737739872068
5107065,179,392.9664804469274
5107107,271,403.78228782287823
5107156,62,453.741935483871
5107180,273,526.4688644688645
5107198,42,577.7380952380952
5107206,101,430.2970297029703
5107248,68,368.79411764705884
5107263,120,521.3083333333333
5107297,78,641.5384615384615
5107305,380,385.7421052631579
5107354,109,288.8807339449541
5107404,94,447.75531914893617
5107578,76,419.2631578947368
5107602,9784,515.9854850250434
5107701,194,369.58762886597935
5107743,31,364.93548387096774
5107750,70,386.14285714285717
5107768,56,370.73214285714283
5107776,176,340.2443181818182
5107792,79,328.1645569620253
5107800,388,361.19072164948454
5107859,203,501.2512315270936
5107875,251,440.31474103585657
5107883,71,408.90140845070425
5107909,3528,475.671201814059
5107925,2054,465.0827653359299
5107941,131,404.96946564885496
5107958,1803,413.47032723239045
5108006,158,441.4746835443038
5108055,170,470.97058823529414
5108105,60,504.93333333333334
5108204,86,467.3139534883721
5108303,96,349.4895833333333
5108352,61,417.95081967213116
5108402,9918,373.59699536196814
5108501,210,575.0619047619048
5108600,301,426.8405315614618
5108808,60,314.45
5108857,65,415.6923076923077
5108907,68,304.6029411764706
5108956,123,464.5040650406504
5200050,66,284.6363636363636
5200100,81,368.1975308641975
5200134,303,391.57755775577556
5200159,65,406.61538461538464
5200175,32,311.375
5200209,45,186.35555555555555
5200258,6524,188.82556713672594
5200308,181,256.6685082872928
5200506,57,395.6842105263158
5200555,159,347.3647798742138
5200605,162,380.05555555555554
5200803,233,340.0
5200829,123,281.9837398373984
5200852,80,356.4375
5200902,90,363.0888888888889
5201108,9573,418.9287579651102
5201207,28,571.5714285714286
5201306,443,309.78781038374717
5201405,7545,400.4254473161034
5201454,48,441.8125
5201504,72,337.09722222222223
5201603,81,342.17283950617286
5201702,572,316.0437062937063
5201801,67,296.2835820895522
5202155,231,405.16883116883116
5202353,73,455.28767123287673
5202502,175,386.42285714285714
5202601,85,526.2
5202809,64,352.90625
5203104,159,402.0
5203203,192,284.1302083333333
5203302,115,364.4260869565217
5203401,281,410.55516014234877
5203500,344,427.07267441860466
5203559,49,373.0
5203575,88,276.9431818181818
5203609,25,277.28
5203807,142,469.9154929577465
5203906,114,512.2456140350877
5203939,73,349.958904109589
5203962,106,232.96226415094338
5204003,62,283.6774193548387
5204102,191,475.22513089005236
5204201,49,277.83673469387753
5204250,173,427.39306358381504
5204300,257,576.704280155642
5204409,345,415.263768115942
5204508,2882,469.0208188757807
5204557,25,421.92
5204607,106,171.32075471698113
5204656,85,221.11764705882354
5204706,221,235.93212669683257
5204805,109,432.091743119266
5204854,168,250.4345238095238
5204904,429,310.06526806526807
5204953,193,273.8333333333333
5205000,166,408.84939759036143
5205059,93,338.4516129032258
5205109,1811,422.2650469353948
5205208,47,338.0
5205307,229,373.69868995633186
5205406,353,441.74787535410763
5205455,99,368.2323232323232
5205471,95,245.66315789473686
5205497,2324,241.23881239242684
5205513,155,213.48387096774192
5205521,81,220.58024691358025
5205703,71,405.0281690140845
5205802,94,295.0531914893617
5205901,142,451.69718309859155
5206206,1675,292.7468656716418
5206305,106,535.5283018867924
5206404,282,338.90070921985813
5206503,93,348.96774193548384
5206602,69,571.6231884057971
5206701,102,206.94117647058823
5206800,77,372.93506493506493
5206909,31,396.6774193548387
5207105,66,376.74242424242425
5207253,192,377.7395833333333
5207352,88,386.9886363636364
5207402,229,276.27947598253274
5207501,81,335.51851851851853
5207535,173,329.0635838150289
5207600,131,146.6793893129771
5207808,181,391.62983425414365
5207907,392,391.5612244897959
5208004,2968,284.1017863161442
5208103,163,338.8834355828221
5208152,77,405.5844155844156
5208301,228,344.14473684210526
5208400,87,269.97701149425285
5208509,86,453.51162790697674
5208608,1445,344.36539792387543
5208707,16261,408.6161367689564
5208806,1216,312.0608552631579
5208905,447,390.19015659955255
5209101,511,483.76320939334636
5209150,79,371.36708860759495
5209200,173,434.8034682080925
5209291,111,455.4234234234234
5209408,115,262.2608695652174
5209457,57,277.9122807017544
5209606,124,291.89516129032256
5209705,78,303.8076923076923
5209804,103,333.4271844660194
5209903,347,224.70028818443805
5209937,121,345.1818181818182
5209952,253,344.9209486166008
5210000,1633,379.3937538273117
5210109,433,333.1062355658199
5210158,87,288.6551724137931
5210208,337,480.1780415430267
5210307,53,351.77358490566036
5210406,1941,354.5342606903658
5210562,92,341.25
5210604,140,326.72857142857146
5210802,120,578.3083333333333
5210901,400,437.3575
5211008,238,356.33613445378154
5211206,606,408.05280528052805
5211305,104,401.5673076923077
5211404,144,358.56944444444446
5211503,2980,458.34530201342284
5211602,73,381.28767123287673
5211701,117,366.37606837606836
5211800,1649,273.1983020012129
5211909,2614,514.3909716908952
5212006,89,462.4719101123595
5212055,82,366.3292682926829
5212105,99,494.47474747474746
5212204,449,430.44097995545656
5212253,32,288.3125
5212303,152,178.6578947368421
5212501,6115,311.8310711365495
5212600,68,388.8529411764706
5212709,239,215.02510460251045
5212808,244,325.79918032786884
5212907,55,374.9818181818182
5212956,125,244.432
5213004,218,263.3165137614679
5213053,25,522.44
5213087,585,363.2854700854701
5213103,2001,416.29735132433785
5213400,45,273.1777777777778
5213509,259,302.7915057915058
5213707,129,519.3643410852713
5213756,173,337.40462427745666
5213772,157,290.6751592356688
5213806,1511,454.11780277961617
5213855,63,270.14285714285717
5213905,80,298.2625
5214002,307,298.00651465798046
5214051,154,345.27272727272725
5214101,96,277.6145833333333
5214408,150,326.46
5214507,125,362.352
5214606,1453,365.02202339986235
5214705,66,406.07575757575756
5214804,29,581.8275862068965
5214838,299,436.25418060200667
5214861,188,334.5
5214879,47,457.1489361702128
5214903,112,347.14285714285717
5215009,72,346.27777777777777
5215207,90,426.46666666666664
5215231,2220,270.1783783783784
5215256,120,331.51666666666665
5215306,253,523.5731225296443
5215405,108,449.39814814814815
5215504,130,504.3615384615385
5215603,156,402.4423076923077
5215652,90,240.94444444444446
5215702,423,431.68321513002365
5215801,65,550.4923076923077
5215900,69,312.3768115942029
5216007,43,463.72093023255815
5216304,223,568.8699551569507
5216403,233,407.8755364806867
5216452,51,381.3137254901961
5216809,139,348.62589928057554
5216908,66,172.4848484848485
5217104,347,440.04610951008647
5217203,270,379.14814814814815
5217302,134,315.76119402985074
5217401,490,349.9877551020408
5217609,2803,295.5504816268284
5217708,344,405.0755813953488
5218003,1458,322.6872427983539
5218052,64,420.375
5218102,87,415.5287356321839
5218300,1339,267.4794622852875
5218391,94,311.9255319148936
5218508,544,457.74264705882354
5218607,208,439.3894230769231
5218706,85,461.4470588235294
5218789,60,392.5833333333333
5218805,4556,431.2352941176471
5218904,350,482.63428571428574
5219001,206,517.5485436893204
5219100,127,371.09448818897636
5219209,55,397.2181818181818
5219258,105,404.247619047619
5219308,524,420.58015267175574
5219357,113,326.60176991150445
5219407,174,407.0287356321839
5219456,57,272.719298245614
5219506,71,322.50704225352115
5219605,87,440.85057471264366
5219704,334,216.5119760479042
5219712,79,474.0632911392405
5219738,35,323.74285714285713
5219753,2393,241.92143752611784
5219803,333,286.44144144144144
5219902,166,302.3614457831325
5220009,322,285.38198757763973
5220058,26,192.84615384615384
5220108,482,395.2551867219917
5220157,119,397.03361344537814
5220207,590,430.8457627118644
5220264,83,325.51807228915663
5220280,49,497.2857142857143
5220405,366,325.92076502732243
5220454,3336,359.2398081534772
5220504,143,360.2937062937063
5220603,300,325.51
5220686,213,245.4788732394366
5220702,61,299.0327868852459
5221007,84,356.7142857142857
5221080,124,285.9193548387097
5221197,63,331.46031746031747
5221304,50,393.98
5221403,3180,378.40188679245284
5221452,109,341.1651376146789
5221502,121,406.0330578512397
5221551,90,295.4555555555556
5221577,69,117.98550724637681
5221601,1418,439.3864598025388
5221700,295,370.6949152542373
5221809,49,480.7959183673469
5221858,3275,365.2085496183206
5221908,108,360.26851851851853
5222005,175,432.84
5222054,169,363.0
5222203,50,287.74
5222302,153,230.5032679738562
5300108,28538,242.99719672016258
