cod_ibge,total_familias,renda_media_pc,ivs_geral,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_trabalho,score_prioridade,faixa_prioridade
3122470,107,402.1869158878505,0.31,0.223,0.36,0.346,13.06,BAIXA
4208708,81,370.2345679012346,0.272,0.221,0.305,0.291,13.06,BAIXA
2307908,151,188.1456953642384,0.426,0.196,0.569,0.513,13.04,BAIXA
4111803,563,324.27175843694494,0.259,0.217,0.332,0.227,13.04,BAIXA
2204550,148,89.4054054054054,0.449,0.141,0.562,0.644,13.04,BAIXA
3556206,28,229.57142857142856,0.179,0.205,0.197,0.136,13.04,BAIXA
3142304,69,277.84057971014494,0.296,0.212,0.359,0.316,13.03,BAIXA
2303402,178,221.0224719101124,0.416,0.203,0.525,0.519,13.02,BAIXA
2304236,244,198.6639344262295,0.459,0.198,0.593,0.585,13.01,BAIXA
1708205,433,278.2448036951501,0.347,0.211,0.431,0.4,12.98,BAIXA
3139102,71,409.9295774647888,0.324,0.222,0.333,0.418,12.98,BAIXA
3538501,136,313.5367647058824,0.268,0.215,0.267,0.323,12.98,BAIXA
2905602,1481,297.2248480756245,0.488,0.213,0.629,0.621,12.97,BAIXA
2210953,105,227.92380952380952,0.441,0.203,0.566,0.553,12.95,BAIXA
4303202,103,439.8252427184466,0.353,0.223,0.42,0.416,12.95,BAIXA
4112751,147,420.7959183673469,0.286,0.222,0.305,0.332,12.95,BAIXA
2510402,233,233.72103004291844,0.429,0.204,0.545,0.537,12.95,BAIXA
2707503,1288,161.4860248447205,0.524,0.186,0.701,0.685,12.95,BAIXA
2400703,229,124.99126637554583,0.319,0.169,0.391,0.397,12.94,BAIXA
2205250,154,126.97402597402598,0.416,0.17,0.557,0.521,12.94,BAIXA
2924058,259,228.84555984555985,0.414,0.203,0.447,0.591,12.94,BAIXA
3504206,54,377.0740740740741,0.218,0.219,0.235,0.199,12.93,BAIXA
3549805,6867,393.7752694436353,0.195,0.22,0.204,0.16,12.92,BAIXA
1100502,181,397.9005524861879,0.355,0.22,0.388,0.456,12.91,BAIXA
2308609,1163,178.92605331040411,0.425,0.191,0.505,0.579,12.91,BAIXA
2304509,182,225.93406593406596,0.43,0.202,0.576,0.512,12.91,BAIXA
3140001,2282,202.13146362839612,0.263,0.197,0.291,0.3,12.91,BAIXA
5206701,102,206.94117647058823,0.379,0.198,0.414,0.524,12.9,BAIXA
3514809,229,308.4759825327511,0.337,0.213,0.412,0.387,12.9,BAIXA
4307708,1247,300.75541299117884,0.218,0.212,0.267,0.176,12.89,BAIXA
3129103,165,553.2,0.323,0.226,0.36,0.382,12.87,BAIXA
3123502,27,255.33333333333331,0.298,0.206,0.238,0.451,12.87,BAIXA
2311702,216,242.375,0.436,0.204,0.503,0.602,12.87,BAIXA
3171808,164,338.5243902439024,0.318,0.215,0.343,0.396,12.86,BAIXA
4304655,37,119.4054054054054,0.327,0.164,0.361,0.457,12.86,BAIXA
3301157,107,365.6074766355141,0.337,0.217,0.378,0.415,12.86,BAIXA
3116308,144,329.84027777777777,0.414,0.214,0.497,0.532,12.85,BAIXA
2804508,2350,152.831914893617,0.386,0.181,0.493,0.485,12.85,BAIXA
2932903,2899,193.78268368402897,0.388,0.194,0.474,0.497,12.85,BAIXA
3167806,60,359.8833333333333,0.29,0.216,0.355,0.299,12.83,BAIXA
3147006,2338,446.221129170231,0.278,0.221,0.332,0.28,12.82,BAIXA
1100254,537,426.32029795158286,0.348,0.22,0.423,0.402,12.82,BAIXA
4301602,4500,305.73422222222223,0.265,0.211,0.311,0.273,12.81,BAIXA
4212700,61,678.688524590164,0.281,0.228,0.249,0.367,12.81,BAIXA
2910750,296,188.89527027027023,0.452,0.192,0.573,0.591,12.81,BAIXA
2307403,1306,189.88820826952528,0.457,0.192,0.563,0.617,12.8,BAIXA
3154903,330,459.8484848484849,0.364,0.221,0.434,0.438,12.79,BAIXA
2901403,272,238.9889705882353,0.391,0.202,0.44,0.532,12.79,BAIXA
2512705,510,111.47647058823529,0.42,0.157,0.531,0.573,12.78,BAIXA
5209804,103,333.4271844660194,0.299,0.213,0.325,0.359,12.78,BAIXA
3514502,142,513.1830985915493,0.23,0.223,0.245,0.223,12.78,BAIXA
5103908,122,311.39344262295083,0.374,0.211,0.49,0.421,12.78,BAIXA
4120903,1338,333.55979073243645,0.364,0.213,0.456,0.424,12.78,BAIXA
3539400,104,387.9038461538461,0.201,0.217,0.224,0.163,12.78,BAIXA
5107768,56,370.7321428571428,0.234,0.216,0.25,0.235,12.78,BAIXA
2209377,163,176.6073619631902,0.427,0.188,0.563,0.53,12.78,BAIXA
5214507,125,362.352,0.27,0.215,0.328,0.268,12.76,BAIXA
4127205,127,409.9055118110237,0.238,0.218,0.281,0.214,12.76,BAIXA
1101401,210,417.0571428571429,0.377,0.218,0.501,0.411,12.74,BAIXA
2700300,7092,211.7849689791314,0.371,0.196,0.483,0.433,12.74,BAIXA
2305233,2706,300.389874353289,0.365,0.209,0.504,0.383,12.73,BAIXA
3511300,91,570.8791208791209,0.203,0.224,0.194,0.191,12.73,BAIXA
3141207,72,703.9444444444445,0.276,0.227,0.334,0.268,12.72,BAIXA
5104807,458,403.8733624454149,0.271,0.217,0.334,0.261,12.72,BAIXA
4319505,58,253.81034482758625,0.223,0.203,0.275,0.192,12.71,BAIXA
5203609,25,277.28,0.287,0.206,0.338,0.317,12.71,BAIXA
2510709,88,199.9886363636364,0.406,0.193,0.558,0.467,12.71,BAIXA
2201903,1531,200.27237099934683,0.331,0.193,0.445,0.354,12.71,BAIXA
2204154,96,204.98958333333331,0.454,0.194,0.579,0.59,12.71,BAIXA
3130903,530,235.988679245283,0.336,0.2,0.347,0.461,12.7,BAIXA
5001102,1670,431.81676646706586,0.329,0.218,0.418,0.351,12.7,BAIXA
5007901,1900,270.2652631578948,0.33,0.205,0.427,0.357,12.7,BAIXA
3135506,204,186.01470588235293,0.374,0.189,0.481,0.453,12.69,BAIXA
4211009,130,732.7384615384616,0.263,0.227,0.261,0.302,12.69,BAIXA
4101101,351,382.3618233618234,0.252,0.215,0.26,0.281,12.69,BAIXA
2504702,227,221.0308370044053,0.42,0.197,0.569,0.493,12.69,BAIXA
2906501,2328,186.31185567010309,0.345,0.189,0.364,0.483,12.68,BAIXA
4122909,115,435.9478260869565,0.291,0.218,0.281,0.373,12.68,BAIXA
4109708,457,422.0175054704595,0.312,0.217,0.377,0.343,12.67,BAIXA
2403905,109,343.9816513761468,0.373,0.212,0.402,0.504,12.67,BAIXA
2512309,530,140.29622641509434,0.37,0.172,0.496,0.443,12.66,BAIXA
5000609,1502,324.1691078561918,0.375,0.21,0.58,0.336,12.66,BAIXA
3142908,486,261.72633744855966,0.375,0.203,0.437,0.485,12.65,BAIXA
2928109,2392,303.97658862876256,0.404,0.208,0.481,0.522,12.65,BAIXA
3167707,65,249.12307692307687,0.367,0.201,0.412,0.488,12.64,BAIXA
2918803,1251,206.86650679456437,0.417,0.193,0.523,0.535,12.63,BAIXA
4312617,17,215.8823529411765,0.296,0.195,0.335,0.359,12.63,BAIXA
3539509,257,332.0661478599222,0.265,0.21,0.34,0.246,12.62,BAIXA
4115002,141,439.9574468085106,0.283,0.217,0.301,0.332,12.62,BAIXA
2401800,371,273.4231805929919,0.412,0.204,0.562,0.471,12.62,BAIXA
3122207,195,228.32820512820516,0.396,0.197,0.488,0.504,12.61,BAIXA
5209705,78,303.8076923076923,0.268,0.207,0.328,0.269,12.6,BAIXA
2203602,152,248.2894736842105,0.387,0.2,0.498,0.462,12.6,BAIXA
3157005,1848,336.1780303030303,0.324,0.21,0.39,0.373,12.6,BAIXA
2914406,1424,204.75351123595505,0.444,0.192,0.565,0.574,12.6,BAIXA
4200705,87,341.2068965517241,0.35,0.21,0.455,0.386,12.58,BAIXA
2210656,315,163.1174603174603,0.426,0.18,0.518,0.58,12.58,BAIXA
3516903,83,367.31325301204816,0.244,0.212,0.281,0.238,12.58,BAIXA
5214838,299,436.2541806020066,0.338,0.216,0.395,0.404,12.57,BAIXA
3104809,112,319.5,0.343,0.208,0.385,0.437,12.57,BAIXA
2307106,1306,194.0895865237366,0.386,0.189,0.447,0.522,12.57,BAIXA
3154408,95,343.2421052631579,0.293,0.21,0.317,0.351,12.57,BAIXA
3540408,76,485.0263157894737,0.282,0.218,0.367,0.261,12.56,BAIXA
2908101,1265,254.81106719367588,0.435,0.2,0.496,0.61,12.54,BAIXA
2516102,422,248.1611374407583,0.38,0.199,0.479,0.462,12.54,BAIXA
1712454,97,269.659793814433,0.379,0.202,0.442,0.493,12.54,BAIXA
4126256,1706,479.8493552168816,0.258,0.217,0.327,0.23,12.52,BAIXA
4106209,102,454.5196078431373,0.281,0.216,0.352,0.274,12.52,BAIXA
3158508,117,274.5726495726496,0.332,0.202,0.376,0.419,12.51,BAIXA
2922201,131,194.78625954198472,0.418,0.188,0.514,0.553,12.51,BAIXA
2408953,333,131.91591591591592,0.406,0.165,0.552,0.501,12.51,BAIXA
4301107,76,358.14473684210526,0.288,0.21,0.352,0.303,12.5,BAIXA
2925931,169,246.55621301775147,0.425,0.198,0.528,0.548,12.5,BAIXA
3517604,273,373.8974358974359,0.361,0.211,0.428,0.444,12.5,BAIXA
2905206,2512,312.91202229299364,0.36,0.206,0.406,0.468,12.49,BAIXA
2112233,308,235.79545454545453,0.436,0.196,0.619,0.494,12.49,BAIXA
4303673,35,467.5142857142857,0.269,0.216,0.299,0.292,12.49,BAIXA
1400506,221,196.34545454545452,0.357,0.188,0.452,0.43,12.49,BAIXA
5214101,96,277.6145833333333,0.312,0.202,0.357,0.378,12.48,BAIXA
3533007,138,306.7608695652174,0.231,0.205,0.258,0.231,12.47,BAIXA
1711951,133,232.99248120300751,0.45,0.195,0.615,0.541,12.46,BAIXA
2110302,263,176.1102661596958,0.441,0.182,0.561,0.579,12.46,BAIXA
2203404,222,335.47297297297297,0.381,0.207,0.432,0.505,12.44,BAIXA
3554656,41,347.0,0.26,0.208,0.307,0.264,12.44,BAIXA
4106803,318,363.73899371069183,0.351,0.209,0.364,0.479,12.43,BAIXA
3533809,20,182.0,0.242,0.183,0.259,0.285,12.42,BAIXA
4108551,69,416.2173913043478,0.306,0.212,0.302,0.405,12.41,BAIXA
4202305,436,308.45871559633025,0.213,0.204,0.283,0.153,12.41,BAIXA
2109908,3608,264.3359201773836,0.365,0.199,0.453,0.442,12.41,BAIXA
2503100,166,237.68072289156623,0.374,0.195,0.438,0.488,12.41,BAIXA
3532009,14,542.9285714285714,0.228,0.217,0.273,0.195,12.39,BAIXA
2704906,76,187.31578947368425,0.416,0.184,0.493,0.571,12.39,BAIXA
5107883,71,408.90140845070425,0.323,0.211,0.377,0.38,12.38,BAIXA
4319125,44,241.6818181818182,0.313,0.195,0.372,0.371,12.38,BAIXA
3118908,176,261.34659090909093,0.322,0.198,0.434,0.334,12.38,BAIXA
4127965,294,285.2244897959184,0.345,0.201,0.444,0.389,12.38,BAIXA
3511706,112,178.09821428571428,0.225,0.181,0.276,0.217,12.37,BAIXA
2805307,183,205.1803278688525,0.437,0.188,0.581,0.541,12.37,BAIXA
2313609,1622,205.1750924784217,0.351,0.188,0.407,0.458,12.37,BAIXA
3522406,2605,351.48176583493284,0.265,0.207,0.293,0.295,12.37,BAIXA
3149804,121,412.7768595041322,0.234,0.211,0.285,0.207,12.37,BAIXA
5208103,163,338.8834355828221,0.322,0.206,0.39,0.371,12.37,BAIXA
3302007,2555,244.13111545988255,0.289,0.195,0.34,0.331,12.36,BAIXA
2612554,196,231.2295918367347,0.479,0.193,0.665,0.58,12.36,BAIXA
1101559,60,257.0833333333333,0.299,0.197,0.322,0.377,12.36,BAIXA
3161106,3150,251.29555555555555,0.389,0.196,0.452,0.518,12.35,BAIXA
2704708,2155,198.46728538283065,0.408,0.186,0.586,0.453,12.35,BAIXA
1714203,265,375.68301886792455,0.393,0.208,0.485,0.487,12.33,BAIXA
1101302,283,467.1696113074205,0.374,0.213,0.415,0.493,12.33,BAIXA
4318432,33,195.45454545454547,0.228,0.185,0.232,0.267,12.33,BAIXA
2307205,74,253.7027027027027,0.381,0.196,0.42,0.527,12.33,BAIXA
4311122,63,241.9047619047619,0.357,0.194,0.501,0.375,12.32,BAIXA
5106240,145,630.2896551724137,0.328,0.218,0.442,0.323,12.32,BAIXA
2405207,120,224.75,0.418,0.191,0.539,0.523,12.32,BAIXA
3523305,137,327.6715328467153,0.338,0.204,0.432,0.379,12.31,BAIXA
2515708,108,172.25,0.394,0.178,0.493,0.511,12.31,BAIXA
2402907,151,243.66887417218544,0.406,0.194,0.505,0.518,12.3,BAIXA
5007703,146,457.1780821917809,0.396,0.212,0.535,0.44,12.3,BAIXA
2308351,190,298.1736842105263,0.414,0.201,0.511,0.531,12.3,BAIXA
2311405,3584,251.94838169642856,0.391,0.195,0.493,0.486,12.29,BAIXA
3542305,62,260.1935483870968,0.355,0.196,0.425,0.444,12.28,BAIXA
5105309,66,311.3787878787879,0.316,0.202,0.392,0.353,12.28,BAIXA
4318705,3363,252.93250074338388,0.24,0.195,0.317,0.209,12.28,BAIXA
2502201,86,200.4418604651163,0.433,0.185,0.509,0.604,12.27,BAIXA
2207553,165,248.7878787878788,0.462,0.194,0.613,0.579,12.26,BAIXA
2210003,510,125.6156862745098,0.403,0.157,0.499,0.553,12.26,BAIXA
4123600,33,482.8484848484849,0.237,0.212,0.237,0.261,12.24,BAIXA
2603009,2005,179.371072319202,0.42,0.179,0.54,0.541,12.24,BAIXA
3304607,69,232.63768115942028,0.29,0.191,0.345,0.334,12.24,BAIXA
2900603,84,344.67857142857144,0.429,0.204,0.473,0.61,12.23,BAIXA
4112405,160,484.3875,0.254,0.212,0.3,0.251,12.23,BAIXA
3518107,89,260.9550561797753,0.283,0.195,0.369,0.284,12.22,BAIXA
3168002,1470,293.4931972789116,0.329,0.199,0.393,0.395,12.22,BAIXA
3160801,88,315.07954545454544,0.293,0.201,0.391,0.286,12.21,BAIXA
3164001,134,469.9029850746269,0.321,0.211,0.387,0.366,12.21,BAIXA
4318622,41,231.2439024390244,0.325,0.19,0.46,0.326,12.2,BAIXA
3200805,1312,366.4237804878049,0.304,0.205,0.336,0.37,12.2,BAIXA
2501906,535,210.192523364486,0.447,0.186,0.559,0.596,12.2,BAIXA
1100072,111,315.9009009009009,0.336,0.201,0.427,0.381,12.2,BAIXA
3106408,105,250.55238095238096,0.281,0.193,0.331,0.32,12.19,BAIXA
2916609,122,309.5983606557377,0.485,0.2,0.621,0.634,12.18,BAIXA
2308401,1724,204.21403712296984,0.375,0.184,0.469,0.472,12.17,BAIXA
5102850,147,405.63945578231295,0.343,0.207,0.433,0.39,12.17,BAIXA
3157302,48,224.41666666666663,0.302,0.188,0.336,0.383,12.16,BAIXA
3165800,38,445.1578947368421,0.286,0.209,0.244,0.404,12.16,BAIXA
2302602,3055,205.24255319148932,0.438,0.184,0.576,0.553,12.15,BAIXA
4122503,224,364.10267857142856,0.319,0.204,0.348,0.406,12.15,BAIXA
2203859,94,220.22340425531917,0.429,0.187,0.59,0.509,12.15,BAIXA
2200806,73,220.54794520547944,0.38,0.187,0.388,0.564,12.14,BAIXA
3140555,256,183.0625,0.416,0.178,0.596,0.475,12.13,BAIXA
3300704,4625,252.5042162162162,0.265,0.192,0.33,0.274,12.12,BAIXA
3122504,42,487.04761904761904,0.305,0.21,0.312,0.392,12.12,BAIXA
1702406,367,301.51771117166214,0.39,0.198,0.463,0.51,12.12,BAIXA
3156601,269,360.2081784386617,0.418,0.203,0.475,0.576,12.11,BAIXA
3202108,524,302.84541984732823,0.336,0.198,0.355,0.455,12.11,BAIXA
2413557,143,231.0909090909091,0.39,0.188,0.463,0.519,12.09,BAIXA
2923035,165,210.3939393939394,0.397,0.184,0.439,0.568,12.09,BAIXA
3105400,327,279.38837920489294,0.261,0.195,0.291,0.296,12.09,BAIXA
5222203,50,287.74,0.384,0.196,0.57,0.385,12.09,BAIXA
3150406,92,244.3586956521739,0.32,0.19,0.337,0.432,12.08,BAIXA
3538600,213,330.1079812206573,0.265,0.2,0.311,0.285,12.08,BAIXA
2308807,118,147.9322033898305,0.395,0.165,0.456,0.563,12.08,BAIXA
1719004,61,320.59016393442624,0.353,0.199,0.446,0.415,12.07,BAIXA
1702158,178,222.01685393258427,0.404,0.186,0.535,0.49,12.07,BAIXA
4121208,103,344.4854368932039,0.31,0.201,0.375,0.355,12.07,BAIXA
3125606,216,223.42592592592592,0.423,0.186,0.509,0.575,12.06,BAIXA
2802601,148,87.5608108108108,0.423,0.121,0.601,0.546,12.06,BAIXA
3529906,347,269.71181556195967,0.322,0.193,0.386,0.387,12.04,BAIXA
5214408,150,326.46,0.295,0.199,0.339,0.348,12.04,BAIXA
3132107,408,263.9019607843137,0.395,0.192,0.49,0.504,12.03,BAIXA
5007406,466,382.25321888412014,0.327,0.203,0.45,0.327,12.03,BAIXA
2903102,106,232.8018867924528,0.452,0.187,0.63,0.538,12.02,BAIXA
2504405,603,161.19237147595356,0.42,0.169,0.547,0.543,12.02,BAIXA
3125200,16,386.25,0.248,0.203,0.317,0.225,12.01,BAIXA
3536307,103,274.50485436893206,0.258,0.193,0.337,0.243,12.01,BAIXA
3129509,331,419.9214501510574,0.278,0.205,0.343,0.285,12.01,BAIXA
2515203,122,259.0245901639344,0.474,0.191,0.564,0.666,12.01,BAIXA
3127800,259,222.6911196911197,0.405,0.185,0.527,0.502,12.01,BAIXA
3106309,186,217.8548387096774,0.322,0.184,0.37,0.412,12.01,BAIXA
3127305,178,359.1573033707865,0.359,0.201,0.419,0.457,12.0,BAIXA
2910107,187,267.7005347593583,0.377,0.192,0.416,0.523,12.0,BAIXA
5200159,65,406.61538461538464,0.311,0.204,0.287,0.441,12.0,BAIXA
3111606,367,423.56948228882834,0.287,0.205,0.346,0.309,12.0,BAIXA
4311700,66,455.5757575757576,0.313,0.206,0.39,0.344,11.97,BAIXA
3103405,1976,308.5875506072874,0.397,0.196,0.478,0.517,11.97,BAIXA
2201002,163,251.69325153374237,0.44,0.189,0.539,0.593,11.96,BAIXA
3149408,34,228.02941176470588,0.355,0.185,0.497,0.383,11.96,BAIXA
4307401,67,574.8358208955224,0.357,0.21,0.388,0.474,11.95,BAIXA
2929404,186,246.1290322580645,0.379,0.188,0.47,0.479,11.95,BAIXA
2900504,139,253.28776978417267,0.399,0.189,0.45,0.557,11.95,BAIXA
2604304,114,276.7543859649123,0.395,0.192,0.523,0.471,11.94,BAIXA
3538204,158,349.15822784810126,0.246,0.199,0.304,0.236,11.94,BAIXA
2615706,137,304.021897810219,0.331,0.195,0.333,0.465,11.94,BAIXA
3304524,3104,287.2490335051546,0.225,0.193,0.263,0.22,11.93,BAIXA
3168051,104,178.1153846153846,0.299,0.173,0.377,0.346,11.93,BAIXA
1101757,160,365.7625,0.402,0.2,0.526,0.481,11.92,BAIXA
2706901,1839,238.77977161500812,0.444,0.186,0.57,0.575,11.91,BAIXA
3140803,229,480.9825327510917,0.271,0.206,0.327,0.281,11.91,BAIXA
3148103,2086,386.5920421860019,0.246,0.201,0.294,0.244,11.9,BAIXA
2504504,220,228.0818181818182,0.412,0.184,0.545,0.508,11.9,BAIXA
5217104,347,440.04610951008647,0.29,0.204,0.329,0.338,11.9,BAIXA
5221502,121,406.0330578512397,0.305,0.202,0.355,0.358,11.89,BAIXA
2923100,1464,184.75068306010928,0.483,0.174,0.682,0.593,11.88,BAIXA
1712504,146,335.93150684931504,0.341,0.197,0.435,0.39,11.88,BAIXA
5101902,222,361.9774774774775,0.321,0.199,0.44,0.323,11.88,BAIXA
2933307,9584,242.73539232053423,0.328,0.186,0.414,0.383,11.87,BAIXA
1701903,172,476.13953488372096,0.396,0.205,0.486,0.497,11.87,BAIXA
3111408,149,315.93959731543623,0.266,0.195,0.299,0.305,11.87,BAIXA
2910909,101,326.3762376237624,0.406,0.196,0.515,0.507,11.87,BAIXA
3160454,236,121.07203389830508,0.485,0.147,0.617,0.691,11.87,BAIXA
3163508,132,232.33333333333331,0.395,0.184,0.531,0.469,11.86,BAIXA
3513603,318,298.30817610062894,0.321,0.193,0.379,0.39,11.86,BAIXA
3304300,1601,183.6227357901312,0.255,0.173,0.302,0.29,11.85,BAIXA
2203503,430,273.653488372093,0.403,0.19,0.526,0.492,11.85,BAIXA
2932606,282,274.576512455516,0.412,0.19,0.476,0.569,11.85,BAIXA
2304301,25,245.92,0.392,0.186,0.434,0.555,11.85,BAIXA
4110052,41,573.3414634146342,0.305,0.208,0.346,0.361,11.85,BAIXA
2312700,1385,217.72418772563177,0.434,0.181,0.557,0.565,11.84,BAIXA
4308656,71,300.98591549295776,0.363,0.193,0.419,0.477,11.84,BAIXA
3204252,228,333.0394736842105,0.365,0.196,0.435,0.464,11.84,BAIXA
2207009,2477,292.0492531287848,0.38,0.192,0.472,0.477,11.84,BAIXA
3520202,133,267.3533834586466,0.244,0.189,0.28,0.264,11.84,BAIXA
3548609,114,389.55263157894734,0.297,0.2,0.33,0.36,11.84,BAIXA
2104073,125,261.152,0.453,0.188,0.582,0.588,11.83,BAIXA
5103106,100,409.72,0.345,0.201,0.474,0.359,11.83,BAIXA
4121257,67,312.8059701492537,0.306,0.194,0.392,0.333,11.83,BAIXA
3164704,1457,348.02814001372684,0.246,0.197,0.315,0.227,11.83,BAIXA
4107751,153,208.8954248366013,0.321,0.179,0.458,0.325,11.83,BAIXA
2305407,3408,158.02640845070422,0.403,0.164,0.542,0.503,11.81,BAIXA
2924702,183,271.5136612021858,0.43,0.189,0.506,0.596,11.81,BAIXA
1100452,508,288.68700787401576,0.38,0.191,0.487,0.462,11.81,BAIXA
1715002,130,327.3615384615385,0.327,0.195,0.31,0.475,11.81,BAIXA
3513900,118,417.3559322033898,0.255,0.201,0.275,0.288,11.8,BAIXA
3526100,254,368.7244094488189,0.317,0.198,0.39,0.362,11.8,BAIXA
2709301,3909,293.07930416986443,0.452,0.191,0.626,0.54,11.78,BAIXA
5207402,229,276.27947598253274,0.275,0.189,0.277,0.36,11.78,BAIXA
2403202,232,254.60775862068965,0.413,0.186,0.455,0.599,11.77,BAIXA
4124301,65,520.723076923077,0.269,0.205,0.325,0.277,11.77,BAIXA
2801009,253,225.399209486166,0.353,0.181,0.477,0.402,11.76,BAIXA
2601607,1407,175.3958777540867,0.36,0.169,0.446,0.464,11.76,BAIXA
3170438,81,279.3333333333333,0.344,0.189,0.427,0.416,11.76,BAIXA
3201605,592,306.7381756756757,0.337,0.192,0.401,0.418,11.76,BAIXA
4302600,60,210.63333333333333,0.32,0.178,0.362,0.419,11.76,BAIXA
4311429,57,280.1929824561403,0.419,0.189,0.498,0.569,11.75,BAIXA
5007505,88,354.10227272727275,0.3,0.196,0.351,0.354,11.75,BAIXA
2500205,206,370.247572815534,0.397,0.197,0.493,0.5,11.74,BAIXA
3140506,161,311.2173913043478,0.292,0.192,0.377,0.308,11.73,BAIXA
5205000,166,408.84939759036143,0.256,0.199,0.284,0.285,11.72,BAIXA
2400208,2932,225.05661664392903,0.342,0.18,0.416,0.43,11.71,BAIXA
5003900,68,453.4705882352941,0.28,0.201,0.403,0.235,11.7,BAIXA
2505204,225,189.76444444444445,0.485,0.172,0.665,0.617,11.7,BAIXA
3143500,123,381.390243902439,0.269,0.197,0.346,0.265,11.7,BAIXA
3553500,104,396.6634615384616,0.325,0.198,0.406,0.371,11.7,BAIXA
3123601,266,354.97744360902254,0.27,0.195,0.336,0.28,11.69,BAIXA
3543709,68,251.4558823529412,0.226,0.184,0.278,0.215,11.69,BAIXA
4101408,3475,481.5260431654676,0.228,0.202,0.279,0.202,11.69,BAIXA
1715754,268,482.1529850746269,0.346,0.202,0.43,0.406,11.69,BAIXA
3541307,1260,480.3603174603175,0.259,0.202,0.274,0.301,11.69,BAIXA
5107875,251,440.31474103585657,0.252,0.2,0.37,0.186,11.68,BAIXA
2202653,143,144.62237762237763,0.463,0.156,0.663,0.571,11.67,BAIXA
5208905,447,390.19015659955255,0.299,0.197,0.363,0.336,11.67,BAIXA
2207850,207,134.38647342995168,0.455,0.151,0.582,0.633,11.67,BAIXA
3168309,34,294.47058823529414,0.327,0.189,0.446,0.346,11.66,BAIXA
4116000,23,625.0,0.195,0.206,0.152,0.227,11.66,BAIXA
3541109,38,366.3684210526316,0.272,0.195,0.34,0.28,11.65,BAIXA
2209500,166,432.3433734939759,0.433,0.199,0.536,0.565,11.65,BAIXA
4314605,310,396.1225806451613,0.318,0.197,0.361,0.395,11.65,BAIXA
2309300,1397,243.84466714387972,0.387,0.182,0.468,0.512,11.64,BAIXA
2506608,207,211.80193236714976,0.463,0.176,0.651,0.562,11.64,BAIXA
2510907,352,211.82954545454547,0.401,0.176,0.575,0.453,11.63,BAIXA
3540705,268,371.4850746268657,0.226,0.195,0.269,0.213,11.63,BAIXA
3165206,104,333.9807692307692,0.287,0.192,0.36,0.308,11.62,BAIXA
3511409,145,360.9724137931034,0.252,0.194,0.351,0.212,11.61,BAIXA
1100114,1530,408.5535947712418,0.304,0.197,0.387,0.329,11.61,BAIXA
3139904,184,360.70108695652175,0.27,0.194,0.281,0.334,11.61,BAIXA
3506607,402,286.97512437810946,0.278,0.187,0.341,0.305,11.6,BAIXA
2502805,380,202.25526315789477,0.408,0.173,0.519,0.531,11.59,BAIXA
2205276,139,182.97122302158277,0.415,0.168,0.552,0.524,11.58,BAIXA
5002001,209,343.2200956937799,0.306,0.192,0.445,0.282,11.58,BAIXA
4301636,250,400.136,0.26,0.196,0.284,0.299,11.58,BAIXA
2928901,1425,158.32140350877194,0.408,0.16,0.597,0.468,11.58,BAIXA
2802106,3495,217.3539341917024,0.37,0.176,0.444,0.491,11.57,BAIXA
2510204,221,109.03619909502262,0.414,0.133,0.574,0.534,11.57,BAIXA
4112900,84,424.6309523809524,0.3,0.197,0.297,0.405,11.56,BAIXA
1705557,190,312.6736842105263,0.328,0.189,0.356,0.44,11.56,BAIXA
3554300,357,324.812324929972,0.285,0.19,0.322,0.344,11.55,BAIXA
3525508,84,410.5119047619048,0.273,0.196,0.365,0.259,11.55,BAIXA
2209005,244,235.9303278688525,0.406,0.179,0.532,0.506,11.55,BAIXA
2206001,169,204.7337278106509,0.423,0.173,0.53,0.566,11.55,BAIXA
3124401,107,363.9158878504673,0.26,0.193,0.284,0.304,11.55,BAIXA
4126009,154,337.038961038961,0.25,0.191,0.296,0.264,11.55,BAIXA
5107792,79,328.1645569620253,0.313,0.19,0.516,0.233,11.54,BAIXA
3137403,171,350.62573099415204,0.29,0.192,0.343,0.336,11.54,BAIXA
1101500,234,381.1923076923077,0.401,0.194,0.447,0.563,11.54,BAIXA
3300100,4060,249.4305418719212,0.259,0.181,0.335,0.26,11.54,BAIXA
5219456,57,272.719298245614,0.317,0.184,0.426,0.342,11.53,BAIXA
5204854,168,250.4345238095238,0.311,0.181,0.44,0.311,11.53,BAIXA
3504701,22,383.7272727272728,0.269,0.194,0.235,0.379,11.53,BAIXA
2902807,1322,202.84417549167927,0.399,0.172,0.503,0.522,11.52,BAIXA
4113304,349,402.4355300859599,0.295,0.195,0.365,0.324,11.52,BAIXA
3123908,191,343.4240837696335,0.281,0.191,0.332,0.321,11.52,BAIXA
4306320,55,572.290909090909,0.31,0.202,0.289,0.438,11.52,BAIXA
2513406,491,302.10794297352345,0.355,0.187,0.425,0.454,11.51,BAIXA
